"","id","trial","x","y","z","zmax","kernel","scenario","horizon","round","env","chosen","overall","Horizon","tau","lambda","kError","beta"
"2774",12,5,6,1,68.7866414207953,0.01,"Smooth","Avg. Reward Condition",20,"2",17,18,90,"Short",20.4719128035513,NA,1.51305387114609,44.7177974151393
"2775",12,6,6,2,61.2748558274339,0.01,"Smooth","Avg. Reward Condition",20,"2",17,29,90,"Short",20.4719128035513,NA,1.51305387114609,44.7177974151393
"2776",12,7,8,2,58.6698020983596,0.01,"Smooth","Avg. Reward Condition",20,"2",17,31,90,"Short",20.4719128035513,NA,1.51305387114609,44.7177974151393
"2777",12,8,8,4,25.5290036062029,0.01,"Smooth","Avg. Reward Condition",20,"2",17,53,90,"Short",20.4719128035513,NA,1.51305387114609,44.7177974151393
"2778",12,9,8,4,25.5290036062029,0.01,"Smooth","Avg. Reward Condition",20,"2",17,53,90,"Short",20.4719128035513,NA,1.51305387114609,44.7177974151393
"2779",12,10,9,4,37.4189636336299,0.01,"Smooth","Avg. Reward Condition",20,"2",17,54,90,"Short",20.4719128035513,NA,1.51305387114609,44.7177974151393
"2780",12,11,9,4,37.4189636336299,0.01,"Smooth","Avg. Reward Condition",20,"2",17,54,90,"Short",20.4719128035513,NA,1.51305387114609,44.7177974151393
"2781",12,12,8,4,25.5290036062029,0.01,"Smooth","Avg. Reward Condition",20,"2",17,53,90,"Short",20.4719128035513,NA,1.51305387114609,44.7177974151393
"2782",12,13,8,3,41.0422069840065,0.04,"Smooth","Avg. Reward Condition",20,"2",17,42,90,"Short",20.4719128035513,NA,1.51305387114609,44.7177974151393
"2783",12,14,9,3,46.6566969511363,0.37,"Smooth","Avg. Reward Condition",20,"2",17,43,90,"Short",20.4719128035513,NA,1.51305387114609,44.7177974151393
"2784",12,15,10,3,62.1105704229087,0.37,"Smooth","Avg. Reward Condition",20,"2",17,44,90,"Short",20.4719128035513,NA,1.51305387114609,44.7177974151393
"2785",12,16,9,4,37.4189636336299,0.37,"Smooth","Avg. Reward Condition",20,"2",17,54,90,"Short",20.4719128035513,NA,1.51305387114609,44.7177974151393
"2786",12,17,9,8,75.2770769943809,0.49,"Smooth","Avg. Reward Condition",20,"2",17,98,90,"Short",20.4719128035513,NA,1.51305387114609,44.7177974151393
"2787",12,18,9,9,82.3610633531152,0.49,"Smooth","Avg. Reward Condition",20,"2",17,109,90,"Short",20.4719128035513,NA,1.51305387114609,44.7177974151393
"2788",12,19,8,9,55.5010385970611,0.49,"Smooth","Avg. Reward Condition",20,"2",17,108,90,"Short",20.4719128035513,NA,1.51305387114609,44.7177974151393
"2789",12,20,5,0,55.6526152943926,0.49,"Smooth","Avg. Reward Condition",20,"2",17,6,90,"Short",20.4719128035513,NA,1.51305387114609,44.7177974151393
"2790",12,21,4,0,41.9364610570647,0.49,"Smooth","Avg. Reward Condition",20,"2",17,5,90,"Short",20.4719128035513,NA,1.51305387114609,44.7177974151393
"2791",12,1,6,0,68.3343050142511,-0.07,"Smooth","Avg. Reward Condition",40,"3",10,7,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2792",12,2,6,1,59.0938949398231,-0.07,"Smooth","Avg. Reward Condition",40,"3",10,18,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2793",12,3,7,1,56.8679391760185,-0.07,"Smooth","Avg. Reward Condition",40,"3",10,19,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2794",12,4,5,0,61.2584278059806,0.23,"Smooth","Avg. Reward Condition",40,"3",10,6,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2795",12,5,2,3,100,0.3,"Smooth","Avg. Reward Condition",40,"3",10,36,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2796",12,6,2,2,84.7630980686561,0.33,"Smooth","Avg. Reward Condition",40,"3",10,25,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2797",12,7,3,1,42.3496807301259,0.33,"Smooth","Avg. Reward Condition",40,"3",10,15,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2798",12,8,4,0,53.850860567956,0.33,"Smooth","Avg. Reward Condition",40,"3",10,5,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2799",12,9,0,1,42.7508497784395,0.48,"Smooth","Avg. Reward Condition",40,"3",10,12,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2800",12,10,0,0,30.570049780863,0.49,"Smooth","Avg. Reward Condition",40,"3",10,1,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2801",12,11,0,0,30.570049780863,0.49,"Smooth","Avg. Reward Condition",40,"3",10,1,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2802",12,12,0,0,30.570049780863,0.49,"Smooth","Avg. Reward Condition",40,"3",10,1,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2803",12,13,0,0,30.570049780863,0.51,"Smooth","Avg. Reward Condition",40,"3",10,1,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2804",12,14,0,5,36.3121381877456,0.51,"Smooth","Avg. Reward Condition",40,"3",10,56,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2805",12,15,0,6,44.4460602497273,0.51,"Smooth","Avg. Reward Condition",40,"3",10,67,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2806",12,16,1,6,49.8844020365175,0.51,"Smooth","Avg. Reward Condition",40,"3",10,68,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2807",12,17,0,6,44.4460602497273,0.51,"Smooth","Avg. Reward Condition",40,"3",10,67,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2808",12,18,3,5,55.1289621064368,0.51,"Smooth","Avg. Reward Condition",40,"3",10,59,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2809",12,19,4,4,51.1456416516227,0.51,"Smooth","Avg. Reward Condition",40,"3",10,49,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2810",12,20,8,1,54.5000391285094,0.51,"Smooth","Avg. Reward Condition",40,"3",10,20,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2811",12,21,9,4,30.3366861320128,0.51,"Smooth","Avg. Reward Condition",40,"3",10,54,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2812",12,22,9,6,37.140783042608,0.51,"Smooth","Avg. Reward Condition",40,"3",10,76,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2813",12,23,9,5,33.9547418705907,0.51,"Smooth","Avg. Reward Condition",40,"3",10,65,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2814",12,24,5,1,61.2403460186364,0.51,"Smooth","Avg. Reward Condition",40,"3",10,17,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2815",12,25,6,1,59.0938949398231,0.51,"Smooth","Avg. Reward Condition",40,"3",10,18,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2816",12,26,5,1,61.2403460186364,0.51,"Smooth","Avg. Reward Condition",40,"3",10,17,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2817",12,27,6,1,59.0938949398231,0.51,"Smooth","Avg. Reward Condition",40,"3",10,18,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2818",12,28,6,2,77.623663955121,0.51,"Smooth","Avg. Reward Condition",40,"3",10,29,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2819",12,29,7,2,56.4176187347025,0.51,"Smooth","Avg. Reward Condition",40,"3",10,30,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2820",12,30,7,1,56.8679391760185,0.51,"Smooth","Avg. Reward Condition",40,"3",10,19,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2821",12,31,8,0,51.8507217555431,0.51,"Smooth","Avg. Reward Condition",40,"3",10,9,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2822",12,32,8,0,51.8507217555431,0.51,"Smooth","Avg. Reward Condition",40,"3",10,9,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2823",12,33,0,1,42.7508497784395,0.51,"Smooth","Avg. Reward Condition",40,"3",10,12,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2824",12,34,0,0,30.570049780863,0.51,"Smooth","Avg. Reward Condition",40,"3",10,1,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2825",12,35,2,3,100,0.51,"Smooth","Avg. Reward Condition",40,"3",10,36,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2826",12,36,2,3,100,0.51,"Smooth","Avg. Reward Condition",40,"3",10,36,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2827",12,37,6,0,68.3343050142511,0.51,"Smooth","Avg. Reward Condition",40,"3",10,7,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2828",12,38,8,0,51.8507217555431,0.51,"Smooth","Avg. Reward Condition",40,"3",10,9,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2829",12,39,7,2,56.4176187347025,0.51,"Smooth","Avg. Reward Condition",40,"3",10,30,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2830",12,40,2,8,51.8875226536614,0.51,"Smooth","Avg. Reward Condition",40,"3",10,91,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2831",12,41,5,5,32.9255511589724,0.51,"Smooth","Avg. Reward Condition",40,"3",10,61,91,"Long",0.162517731057719,NA,0.466174459788962,0.312316803939148
"2832",12,1,3,10,41.0178581811012,0.01,"Smooth","Avg. Reward Condition",20,"4",5,114,92,"Short",0.787162271202968,NA,1.53035144376929,1.3589684313352
"2833",12,2,10,6,82.4387014347711,0.1,"Smooth","Avg. Reward Condition",20,"4",5,77,92,"Short",0.787162271202968,NA,1.53035144376929,1.3589684313352
"2834",12,3,9,5,12.8213865416785,0.1,"Smooth","Avg. Reward Condition",20,"4",5,65,92,"Short",0.787162271202968,NA,1.53035144376929,1.3589684313352
"2835",12,4,3,8,22.3060524165521,0.26,"Smooth","Avg. Reward Condition",20,"4",5,92,92,"Short",0.787162271202968,NA,1.53035144376929,1.3589684313352
"2836",12,5,6,4,31.2378142572628,0.26,"Smooth","Avg. Reward Condition",20,"4",5,51,92,"Short",0.787162271202968,NA,1.53035144376929,1.3589684313352
"2837",12,6,9,6,62.6880904214702,0.26,"Smooth","Avg. Reward Condition",20,"4",5,76,92,"Short",0.787162271202968,NA,1.53035144376929,1.3589684313352
"2838",12,7,9,7,82.2639339178051,0.26,"Smooth","Avg. Reward Condition",20,"4",5,87,92,"Short",0.787162271202968,NA,1.53035144376929,1.3589684313352
"2839",12,8,10,6,82.4387014347711,0.32,"Smooth","Avg. Reward Condition",20,"4",5,77,92,"Short",0.787162271202968,NA,1.53035144376929,1.3589684313352
"2840",12,9,10,2,22.4366254461022,0.38,"Smooth","Avg. Reward Condition",20,"4",5,33,92,"Short",0.787162271202968,NA,1.53035144376929,1.3589684313352
"2841",12,10,9,10,60.0774941518744,0.4,"Smooth","Avg. Reward Condition",20,"4",5,120,92,"Short",0.787162271202968,NA,1.53035144376929,1.3589684313352
"2842",12,11,4,9,37.7107355403065,0.4,"Smooth","Avg. Reward Condition",20,"4",5,104,92,"Short",0.787162271202968,NA,1.53035144376929,1.3589684313352
"2843",12,12,5,9,64.402620965622,0.49,"Smooth","Avg. Reward Condition",20,"4",5,105,92,"Short",0.787162271202968,NA,1.53035144376929,1.3589684313352
"2844",12,13,10,5,64.2061057653187,0.49,"Smooth","Avg. Reward Condition",20,"4",5,66,92,"Short",0.787162271202968,NA,1.53035144376929,1.3589684313352
"2845",12,14,3,3,30.1477778754891,0.51,"Smooth","Avg. Reward Condition",20,"4",5,37,92,"Short",0.787162271202968,NA,1.53035144376929,1.3589684313352
"2846",12,15,3,2,22.9115521258941,0.51,"Smooth","Avg. Reward Condition",20,"4",5,26,92,"Short",0.787162271202968,NA,1.53035144376929,1.3589684313352
"2847",12,16,4,2,28.5435224430932,0.51,"Smooth","Avg. Reward Condition",20,"4",5,27,92,"Short",0.787162271202968,NA,1.53035144376929,1.3589684313352
"2848",12,17,3,2,22.9115521258941,0.51,"Smooth","Avg. Reward Condition",20,"4",5,26,92,"Short",0.787162271202968,NA,1.53035144376929,1.3589684313352
"2849",12,18,4,2,28.5435224430932,0.51,"Smooth","Avg. Reward Condition",20,"4",5,27,92,"Short",0.787162271202968,NA,1.53035144376929,1.3589684313352
"2850",12,19,0,2,58.4045209406956,0.51,"Smooth","Avg. Reward Condition",20,"4",5,23,92,"Short",0.787162271202968,NA,1.53035144376929,1.3589684313352
"2851",12,20,6,8,31.779943763312,0.51,"Smooth","Avg. Reward Condition",20,"4",5,95,92,"Short",0.787162271202968,NA,1.53035144376929,1.3589684313352
"2852",12,21,4,8,26.7884131149628,0.51,"Smooth","Avg. Reward Condition",20,"4",5,93,92,"Short",0.787162271202968,NA,1.53035144376929,1.3589684313352
"2853",12,1,10,0,37.7307124403184,0.37,"Smooth","Avg. Reward Condition",40,"5",2,11,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2854",12,2,8,6,74.3893540286675,0.37,"Smooth","Avg. Reward Condition",40,"5",2,75,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2855",12,3,3,4,59.6168211558576,0.37,"Smooth","Avg. Reward Condition",40,"5",2,48,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2856",12,4,9,3,35.2167011218061,0.37,"Smooth","Avg. Reward Condition",40,"5",2,43,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2857",12,5,9,2,19.7845577092185,0.38,"Smooth","Avg. Reward Condition",40,"5",2,32,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2858",12,6,8,1,43.3216867242377,0.38,"Smooth","Avg. Reward Condition",40,"5",2,20,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2859",12,7,9,1,57.6609660514136,0.38,"Smooth","Avg. Reward Condition",40,"5",2,21,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2860",12,8,5,9,16.8148223768183,0.38,"Smooth","Avg. Reward Condition",40,"5",2,105,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2861",12,9,5,8,25.9035878012328,0.38,"Smooth","Avg. Reward Condition",40,"5",2,94,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2862",12,10,5,9,16.8148223768183,0.38,"Smooth","Avg. Reward Condition",40,"5",2,105,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2863",12,11,6,4,48.9201172957826,0.38,"Smooth","Avg. Reward Condition",40,"5",2,51,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2864",12,12,6,3,48.6990356478907,0.38,"Smooth","Avg. Reward Condition",40,"5",2,40,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2865",12,13,7,10,82.2172279121399,0.38,"Smooth","Avg. Reward Condition",40,"5",2,118,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2866",12,14,8,10,50.0631766898922,0.38,"Smooth","Avg. Reward Condition",40,"5",2,119,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2867",12,15,9,10,39.8149202593405,0.49,"Smooth","Avg. Reward Condition",40,"5",2,120,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2868",12,16,9,9,13.4815428060423,0.49,"Smooth","Avg. Reward Condition",40,"5",2,109,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2869",12,17,9,9,13.4815428060423,0.49,"Smooth","Avg. Reward Condition",40,"5",2,109,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2870",12,18,9,8,30.4917162873029,0.49,"Smooth","Avg. Reward Condition",40,"5",2,98,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2871",12,19,7,6,53.9752952053274,0.49,"Smooth","Avg. Reward Condition",40,"5",2,74,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2872",12,20,7,7,26.5059569400407,0.49,"Smooth","Avg. Reward Condition",40,"5",2,85,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2873",12,21,8,7,27.4177147480502,0.49,"Smooth","Avg. Reward Condition",40,"5",2,86,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2874",12,22,9,7,24.6631121599105,0.49,"Smooth","Avg. Reward Condition",40,"5",2,87,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2875",12,23,10,7,56.407307630686,0.49,"Smooth","Avg. Reward Condition",40,"5",2,88,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2876",12,24,9,7,24.6631121599105,0.49,"Smooth","Avg. Reward Condition",40,"5",2,87,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2877",12,25,8,7,27.4177147480502,0.49,"Smooth","Avg. Reward Condition",40,"5",2,86,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2878",12,26,3,1,42.8034972716549,0.49,"Smooth","Avg. Reward Condition",40,"5",2,15,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2879",12,27,2,1,41.6870799554234,0.49,"Smooth","Avg. Reward Condition",40,"5",2,14,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2880",12,28,2,1,41.6870799554234,0.49,"Smooth","Avg. Reward Condition",40,"5",2,14,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2881",12,29,3,1,42.8034972716549,0.49,"Smooth","Avg. Reward Condition",40,"5",2,15,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2882",12,30,4,8,47.2350737016185,0.49,"Smooth","Avg. Reward Condition",40,"5",2,93,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2883",12,31,4,9,50.5750945891225,0.49,"Smooth","Avg. Reward Condition",40,"5",2,104,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2884",12,32,3,1,42.8034972716549,0.49,"Smooth","Avg. Reward Condition",40,"5",2,15,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2885",12,33,2,0,27.6666761639388,0.49,"Smooth","Avg. Reward Condition",40,"5",2,3,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2886",12,34,1,0,62.0575397860804,0.49,"Smooth","Avg. Reward Condition",40,"5",2,2,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2887",12,35,0,0,59.752754852951,0.49,"Smooth","Avg. Reward Condition",40,"5",2,1,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2888",12,36,0,4,18.3881659852616,0.49,"Smooth","Avg. Reward Condition",40,"5",2,45,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2889",12,37,0,5,0,0.49,"Smooth","Avg. Reward Condition",40,"5",2,56,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2890",12,38,0,5,0,0.49,"Smooth","Avg. Reward Condition",40,"5",2,56,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2891",12,39,0,4,18.3881659852616,0.5,"Smooth","Avg. Reward Condition",40,"5",2,45,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2892",12,40,1,6,25.7521416904729,0.5,"Smooth","Avg. Reward Condition",40,"5",2,68,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2893",12,41,2,6,31.0882445544401,0.5,"Smooth","Avg. Reward Condition",40,"5",2,69,93,"Long",0.211486066106,NA,0.47501689481881,0.41189962321068
"2894",12,1,10,10,11.4208125415598,-0.14,"Smooth","Avg. Reward Condition",20,"6",11,121,94,"Short",23.8437765714717,NA,0.00674000824775687,44.5269482272115
"2895",12,2,9,9,48.1183497019652,0.06,"Smooth","Avg. Reward Condition",20,"6",11,109,94,"Short",23.8437765714717,NA,0.00674000824775687,44.5269482272115
"2896",12,3,9,10,19.2437103402709,0.06,"Smooth","Avg. Reward Condition",20,"6",11,120,94,"Short",23.8437765714717,NA,0.00674000824775687,44.5269482272115
"2897",12,4,8,10,41.6884701008907,0.09,"Smooth","Avg. Reward Condition",20,"6",11,119,94,"Short",23.8437765714717,NA,0.00674000824775687,44.5269482272115
"2898",12,5,8,10,41.6884701008907,0.14,"Smooth","Avg. Reward Condition",20,"6",11,119,94,"Short",23.8437765714717,NA,0.00674000824775687,44.5269482272115
"2899",12,6,9,10,19.2437103402709,0.18,"Smooth","Avg. Reward Condition",20,"6",11,120,94,"Short",23.8437765714717,NA,0.00674000824775687,44.5269482272115
"2900",12,7,9,8,43.5318799562685,0.51,"Smooth","Avg. Reward Condition",20,"6",11,98,94,"Short",23.8437765714717,NA,0.00674000824775687,44.5269482272115
"2901",12,8,9,7,46.7520963310915,0.51,"Smooth","Avg. Reward Condition",20,"6",11,87,94,"Short",23.8437765714717,NA,0.00674000824775687,44.5269482272115
"2902",12,9,10,7,37.1719234376725,0.51,"Smooth","Avg. Reward Condition",20,"6",11,88,94,"Short",23.8437765714717,NA,0.00674000824775687,44.5269482272115
"2903",12,10,10,7,37.1719234376725,0.51,"Smooth","Avg. Reward Condition",20,"6",11,88,94,"Short",23.8437765714717,NA,0.00674000824775687,44.5269482272115
"2904",12,11,9,10,19.2437103402709,0.51,"Smooth","Avg. Reward Condition",20,"6",11,120,94,"Short",23.8437765714717,NA,0.00674000824775687,44.5269482272115
"2905",12,12,9,2,22.5222349190201,0.51,"Smooth","Avg. Reward Condition",20,"6",11,32,94,"Short",23.8437765714717,NA,0.00674000824775687,44.5269482272115
"2906",12,13,2,7,55.5981513858235,0.51,"Smooth","Avg. Reward Condition",20,"6",11,80,94,"Short",23.8437765714717,NA,0.00674000824775687,44.5269482272115
"2907",12,14,0,0,47.9642355475916,0.51,"Smooth","Avg. Reward Condition",20,"6",11,1,94,"Short",23.8437765714717,NA,0.00674000824775687,44.5269482272115
"2908",12,15,1,0,40.8488487494804,0.51,"Smooth","Avg. Reward Condition",20,"6",11,2,94,"Short",23.8437765714717,NA,0.00674000824775687,44.5269482272115
"2909",12,16,1,1,53.9274395779777,0.51,"Smooth","Avg. Reward Condition",20,"6",11,13,94,"Short",23.8437765714717,NA,0.00674000824775687,44.5269482272115
"2910",12,17,2,1,38.8443744327322,0.51,"Smooth","Avg. Reward Condition",20,"6",11,14,94,"Short",23.8437765714717,NA,0.00674000824775687,44.5269482272115
"2911",12,18,9,4,34.9976006588863,0.51,"Smooth","Avg. Reward Condition",20,"6",11,54,94,"Short",23.8437765714717,NA,0.00674000824775687,44.5269482272115
"2912",12,19,6,7,34.4381373712981,0.51,"Smooth","Avg. Reward Condition",20,"6",11,84,94,"Short",23.8437765714717,NA,0.00674000824775687,44.5269482272115
"2913",12,20,5,9,67.3684283417963,0.51,"Smooth","Avg. Reward Condition",20,"6",11,105,94,"Short",23.8437765714717,NA,0.00674000824775687,44.5269482272115
"2914",12,21,7,8,32.5498412116833,0.51,"Smooth","Avg. Reward Condition",20,"6",11,96,94,"Short",23.8437765714717,NA,0.00674000824775687,44.5269482272115
"2915",12,1,4,9,31.6417224588132,-0.17,"Smooth","Avg. Reward Condition",40,"7",7,104,95,"Long",0.596139265446501,NA,0.893608748795451,1.26769157476987
"2916",12,2,5,9,27.8448402853638,-0.03,"Smooth","Avg. Reward Condition",40,"7",7,105,95,"Long",0.596139265446501,NA,0.893608748795451,1.26769157476987
"2917",12,3,5,10,39.0017355764079,-0.03,"Smooth","Avg. Reward Condition",40,"7",7,116,95,"Long",0.596139265446501,NA,0.893608748795451,1.26769157476987
"2918",12,4,5,10,39.0017355764079,-0.03,"Smooth","Avg. Reward Condition",40,"7",7,116,95,"Long",0.596139265446501,NA,0.893608748795451,1.26769157476987
"2919",12,5,5,9,27.8448402853638,-0.03,"Smooth","Avg. Reward Condition",40,"7",7,105,95,"Long",0.596139265446501,NA,0.893608748795451,1.26769157476987
"2920",12,6,10,5,58.1563292947862,-0.03,"Smooth","Avg. Reward Condition",40,"7",7,66,95,"Long",0.596139265446501,NA,0.893608748795451,1.26769157476987
"2921",12,7,10,6,37.8786392869358,-0.03,"Smooth","Avg. Reward Condition",40,"7",7,77,95,"Long",0.596139265446501,NA,0.893608748795451,1.26769157476987
"2922",12,8,9,6,51.8722338674395,0.2,"Smooth","Avg. Reward Condition",40,"7",7,76,95,"Long",0.596139265446501,NA,0.893608748795451,1.26769157476987
"2923",12,9,9,5,88.0456624617215,0.2,"Smooth","Avg. Reward Condition",40,"7",7,65,95,"Long",0.596139265446501,NA,0.893608748795451,1.26769157476987
"2924",12,10,9,6,51.8722338674395,0.2,"Smooth","Avg. Reward Condition",40,"7",7,76,95,"Long",0.596139265446501,NA,0.893608748795451,1.26769157476987
"2925",12,11,8,6,73.8483056301387,0.29,"Smooth","Avg. Reward Condition",40,"7",7,75,95,"Long",0.596139265446501,NA,0.893608748795451,1.26769157476987
"2926",12,12,8,7,60.6485436141064,0.29,"Smooth","Avg. Reward Condition",40,"7",7,86,95,"Long",0.596139265446501,NA,0.893608748795451,1.26769157476987
"2927",12,13,8,8,50.5250509128817,0.29,"Smooth","Avg. Reward Condition",40,"7",7,97,95,"Long",0.596139265446501,NA,0.893608748795451,1.26769157476987
"2928",12,14,9,8,62.1221519136899,0.47,"Smooth","Avg. Reward Condition",40,"7",7,98,95,"Long",0.596139265446501,NA,0.893608748795451,1.26769157476987
"2929",12,15,1,5,56.0329470036267,0.47,"Smooth","Avg. Reward Condition",40,"7",7,57,95,"Long",0.596139265446501,NA,0.893608748795451,1.26769157476987
"2930",12,16,0,5,44.2701367778032,0.47,"Smooth","Avg. Reward Condition",40,"7",7,56,95,"Long",0.596139265446501,NA,0.893608748795451,1.26769157476987
"2931",12,17,0,4,87.6072005238065,0.5,"Smooth","Avg. Reward Condition",40,"7",7,45,95,"Long",0.596139265446501,NA,0.893608748795451,1.26769157476987
"2932",12,18,1,4,71.7748626014639,0.5,"Smooth","Avg. Reward Condition",40,"7",7,46,95,"Long",0.596139265446501,NA,0.893608748795451,1.26769157476987
"2933",12,19,1,3,41.4633758464049,0.5,"Smooth","Avg. Reward Condition",40,"7",7,35,95,"Long",0.596139265446501,NA,0.893608748795451,1.26769157476987
"2934",12,20,0,9,34.5534423219967,0.5,"Smooth","Avg. Reward Condition",40,"7",7,100,95,"Long",0.596139265446501,NA,0.893608748795451,1.26769157476987
"2935",12,21,1,9,18.0628272215405,0.5,"Smooth","Avg. Reward Condition",40,"7",7,101,95,"Long",0.596139265446501,NA,0.893608748795451,1.26769157476987
"2936",12,22,2,6,61.2240030846988,0.5,"Smooth","Avg. Reward Condition",40,"7",7,69,95,"Long",0.596139265446501,NA,0.893608748795451,1.26769157476987
"2937",12,23,2,6,61.2240030846988,0.5,"Smooth","Avg. Reward Condition",40,"7",7,69,95,"Long",0.596139265446501,NA,0.893608748795451,1.26769157476987
"2938",12,24,4,6,84.1129360614595,0.5,"Smooth","Avg. Reward Condition",40,"7",7,71,95,"Long",0.596139265446501,NA,0.893608748795451,1.26769157476987
"2939",12,25,1,6,40.7890265133229,0.5,"Smooth","Avg. Reward Condition",40,"7",7,68,95,"Long",0.596139265446501,NA,0.893608748795451,1.26769157476987
"2940",12,26,1,6,40.7890265133229,0.5,"Smooth","Avg. Reward Condition",40,"7",7,68,95,"Long",0.596139265446501,NA,0.893608748795451,1.26769157476987
"2941",12,27,0,6,34.4193486809273,0.5,"Smooth","Avg. Reward Condition",40,"7",7,67,95,"Long",0.596139265446501,NA,0.893608748795451,1.26769157476987
