"","id","trial","x","y","z","zmax","kernel","scenario","horizon","round","env","chosen","overall","Horizon","tau","lambda","beta"
"316",2,6,1,5,56.0329470036267,0.01,"Rough","Avg. Reward Condition",40,"3",7,57,11,"Long",0.0947465462163239,0.904907843916358,0.52626622705553
"317",2,7,10,7,44.2918220402032,0.4,"Rough","Avg. Reward Condition",40,"3",7,88,11,"Long",0.0947465462163239,0.904907843916358,0.52626622705553
"318",2,8,9,7,48.6503812146378,0.44,"Rough","Avg. Reward Condition",40,"3",7,87,11,"Long",0.0947465462163239,0.904907843916358,0.52626622705553
"319",2,9,9,6,51.8722338674395,0.44,"Rough","Avg. Reward Condition",40,"3",7,76,11,"Long",0.0947465462163239,0.904907843916358,0.52626622705553
"320",2,10,2,4,69.0845854443266,0.44,"Rough","Avg. Reward Condition",40,"3",7,47,11,"Long",0.0947465462163239,0.904907843916358,0.52626622705553
"321",2,11,1,7,52.9143905070461,0.44,"Rough","Avg. Reward Condition",40,"3",7,79,11,"Long",0.0947465462163239,0.904907843916358,0.52626622705553
"322",2,12,6,2,61.16747892044,0.44,"Rough","Avg. Reward Condition",40,"3",7,29,11,"Long",0.0947465462163239,0.904907843916358,0.52626622705553
"323",2,13,6,3,88.5901313022109,0.44,"Rough","Avg. Reward Condition",40,"3",7,40,11,"Long",0.0947465462163239,0.904907843916358,0.52626622705553
"324",2,14,7,3,81.9279469354685,0.44,"Rough","Avg. Reward Condition",40,"3",7,41,11,"Long",0.0947465462163239,0.904907843916358,0.52626622705553
"325",2,15,8,3,69.467939664169,0.44,"Rough","Avg. Reward Condition",40,"3",7,42,11,"Long",0.0947465462163239,0.904907843916358,0.52626622705553
"326",2,16,7,2,58.8232550696874,0.44,"Rough","Avg. Reward Condition",40,"3",7,30,11,"Long",0.0947465462163239,0.904907843916358,0.52626622705553
"327",2,17,7,8,65.9206763266324,0.44,"Rough","Avg. Reward Condition",40,"3",7,96,11,"Long",0.0947465462163239,0.904907843916358,0.52626622705553
"328",2,18,7,1,64.1520185583196,0.44,"Rough","Avg. Reward Condition",40,"3",7,19,11,"Long",0.0947465462163239,0.904907843916358,0.52626622705553
"329",2,19,8,1,64.1561620326148,0.44,"Rough","Avg. Reward Condition",40,"3",7,20,11,"Long",0.0947465462163239,0.904907843916358,0.52626622705553
"330",2,20,8,0,57.570971716758,0.44,"Rough","Avg. Reward Condition",40,"3",7,9,11,"Long",0.0947465462163239,0.904907843916358,0.52626622705553
"331",2,21,4,8,40.2424118896173,0.44,"Rough","Avg. Reward Condition",40,"3",7,93,11,"Long",0.0947465462163239,0.904907843916358,0.52626622705553
"332",2,22,4,4,30.0404677656774,0.44,"Rough","Avg. Reward Condition",40,"3",7,49,11,"Long",0.0947465462163239,0.904907843916358,0.52626622705553
"333",2,23,5,5,44.5106092443796,0.44,"Rough","Avg. Reward Condition",40,"3",7,61,11,"Long",0.0947465462163239,0.904907843916358,0.52626622705553
"334",2,24,5,6,52.7001484546371,0.44,"Rough","Avg. Reward Condition",40,"3",7,72,11,"Long",0.0947465462163239,0.904907843916358,0.52626622705553
"335",2,25,3,6,90.5286582157079,0.44,"Rough","Avg. Reward Condition",40,"3",7,70,11,"Long",0.0947465462163239,0.904907843916358,0.52626622705553
"336",2,26,4,6,84.1129360614595,0.44,"Rough","Avg. Reward Condition",40,"3",7,71,11,"Long",0.0947465462163239,0.904907843916358,0.52626622705553
"337",2,27,0,6,34.4193486809273,0.44,"Rough","Avg. Reward Condition",40,"3",7,67,11,"Long",0.0947465462163239,0.904907843916358,0.52626622705553
"338",2,28,0,7,40.3703125808271,0.44,"Rough","Avg. Reward Condition",40,"3",7,78,11,"Long",0.0947465462163239,0.904907843916358,0.52626622705553
"339",2,29,1,9,18.0628272215405,0.5,"Rough","Avg. Reward Condition",40,"3",7,101,11,"Long",0.0947465462163239,0.904907843916358,0.52626622705553
"340",2,30,6,10,42.7774601364026,0.5,"Rough","Avg. Reward Condition",40,"3",7,117,11,"Long",0.0947465462163239,0.904907843916358,0.52626622705553
"341",2,31,9,4,77.6481440786295,0.5,"Rough","Avg. Reward Condition",40,"3",7,54,11,"Long",0.0947465462163239,0.904907843916358,0.52626622705553
"342",2,32,9,3,45.8562384067227,0.5,"Rough","Avg. Reward Condition",40,"3",7,43,11,"Long",0.0947465462163239,0.904907843916358,0.52626622705553
"343",2,33,3,9,33.3451376526198,0.5,"Rough","Avg. Reward Condition",40,"3",7,103,11,"Long",0.0947465462163239,0.904907843916358,0.52626622705553
"344",2,34,4,5,66.807827900394,0.5,"Rough","Avg. Reward Condition",40,"3",7,60,11,"Long",0.0947465462163239,0.904907843916358,0.52626622705553
"345",2,35,4,6,84.1129360614595,0.5,"Rough","Avg. Reward Condition",40,"3",7,71,11,"Long",0.0947465462163239,0.904907843916358,0.52626622705553
"346",2,36,5,3,72.1298350478396,0.5,"Rough","Avg. Reward Condition",40,"3",7,39,11,"Long",0.0947465462163239,0.904907843916358,0.52626622705553
"347",2,37,0,5,44.2701367778032,0.5,"Rough","Avg. Reward Condition",40,"3",7,56,11,"Long",0.0947465462163239,0.904907843916358,0.52626622705553
"348",2,38,0,3,65.0525898505903,0.5,"Rough","Avg. Reward Condition",40,"3",7,34,11,"Long",0.0947465462163239,0.904907843916358,0.52626622705553
"349",2,39,2,3,45.6969453717705,0.5,"Rough","Avg. Reward Condition",40,"3",7,36,11,"Long",0.0947465462163239,0.904907843916358,0.52626622705553
"350",2,40,3,5,100,0.5,"Rough","Avg. Reward Condition",40,"3",7,59,11,"Long",0.0947465462163239,0.904907843916358,0.52626622705553
"351",2,41,2,3,45.6969453717705,0.5,"Rough","Avg. Reward Condition",40,"3",7,36,11,"Long",0.0947465462163239,0.904907843916358,0.52626622705553
"352",2,1,1,6,76.1819602246697,0.19,"Rough","Avg. Reward Condition",20,"4",0,68,12,"Short",0.0780053656766295,0.936348368109612,0.396827168985773
"353",2,2,1,7,65.8282604254796,0.19,"Rough","Avg. Reward Condition",20,"4",0,79,12,"Short",0.0780053656766295,0.936348368109612,0.396827168985773
"354",2,3,6,6,57.452029610737,0.19,"Rough","Avg. Reward Condition",20,"4",0,73,12,"Short",0.0780053656766295,0.936348368109612,0.396827168985773
"355",2,4,5,6,18.2149198232476,0.19,"Rough","Avg. Reward Condition",20,"4",0,72,12,"Short",0.0780053656766295,0.936348368109612,0.396827168985773
"356",2,5,3,0,24.0642449228446,0.19,"Rough","Avg. Reward Condition",20,"4",0,4,12,"Short",0.0780053656766295,0.936348368109612,0.396827168985773
"357",2,6,3,2,44.1450806306014,0.19,"Rough","Avg. Reward Condition",20,"4",0,26,12,"Short",0.0780053656766295,0.936348368109612,0.396827168985773
"358",2,7,2,2,65.3400315275743,0.19,"Rough","Avg. Reward Condition",20,"4",0,25,12,"Short",0.0780053656766295,0.936348368109612,0.396827168985773
"359",2,8,1,2,77.703125599037,0.19,"Rough","Avg. Reward Condition",20,"4",0,24,12,"Short",0.0780053656766295,0.936348368109612,0.396827168985773
"360",2,9,1,1,60.5425505864623,0.19,"Rough","Avg. Reward Condition",20,"4",0,13,12,"Short",0.0780053656766295,0.936348368109612,0.396827168985773
"361",2,10,3,8,52.5458075522518,0.19,"Rough","Avg. Reward Condition",20,"4",0,92,12,"Short",0.0780053656766295,0.936348368109612,0.396827168985773
"362",2,11,9,1,39.3581963035653,0.19,"Rough","Avg. Reward Condition",20,"4",0,21,12,"Short",0.0780053656766295,0.936348368109612,0.396827168985773
"363",2,12,8,2,37.9601847511936,0.2,"Rough","Avg. Reward Condition",20,"4",0,31,12,"Short",0.0780053656766295,0.936348368109612,0.396827168985773
"364",2,13,7,0,21.4630619894753,0.2,"Rough","Avg. Reward Condition",20,"4",0,8,12,"Short",0.0780053656766295,0.936348368109612,0.396827168985773
"365",2,14,10,0,53.5439418376189,0.2,"Rough","Avg. Reward Condition",20,"4",0,11,12,"Short",0.0780053656766295,0.936348368109612,0.396827168985773
"366",2,15,8,8,88.0084195550964,0.2,"Rough","Avg. Reward Condition",20,"4",0,97,12,"Short",0.0780053656766295,0.936348368109612,0.396827168985773
"367",2,16,6,1,20.6016999282739,0.41,"Rough","Avg. Reward Condition",20,"4",0,18,12,"Short",0.0780053656766295,0.936348368109612,0.396827168985773
"368",2,17,4,8,67.9616061763023,0.41,"Rough","Avg. Reward Condition",20,"4",0,93,12,"Short",0.0780053656766295,0.936348368109612,0.396827168985773
"369",2,18,5,2,21.0941848731246,0.41,"Rough","Avg. Reward Condition",20,"4",0,28,12,"Short",0.0780053656766295,0.936348368109612,0.396827168985773
"370",2,19,0,7,100,0.41,"Rough","Avg. Reward Condition",20,"4",0,78,12,"Short",0.0780053656766295,0.936348368109612,0.396827168985773
"371",2,20,0,6,86.6558005262952,0.41,"Rough","Avg. Reward Condition",20,"4",0,67,12,"Short",0.0780053656766295,0.936348368109612,0.396827168985773
"372",2,21,0,7,100,0.49,"Rough","Avg. Reward Condition",20,"4",0,78,12,"Short",0.0780053656766295,0.936348368109612,0.396827168985773
"373",2,1,7,4,51.8737663281412,-0.25,"Rough","Avg. Reward Condition",40,"5",3,52,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"374",2,2,6,4,44.9938943868475,-0.25,"Rough","Avg. Reward Condition",40,"5",3,51,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"375",2,3,6,6,43.2008505736077,0.02,"Rough","Avg. Reward Condition",40,"5",3,73,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"376",2,4,1,1,55.6104424370959,0.02,"Rough","Avg. Reward Condition",40,"5",3,13,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"377",2,5,1,0,14.462063322547,0.02,"Rough","Avg. Reward Condition",40,"5",3,2,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"378",2,6,6,8,72.494296563532,0.36,"Rough","Avg. Reward Condition",40,"5",3,95,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"379",2,7,6,9,72.1740224383506,0.4,"Rough","Avg. Reward Condition",40,"5",3,106,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"380",2,8,5,9,48.3044171595969,0.4,"Rough","Avg. Reward Condition",40,"5",3,105,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"381",2,9,7,7,84.838078337325,0.4,"Rough","Avg. Reward Condition",40,"5",3,85,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"382",2,10,8,7,70.5152140178525,0.4,"Rough","Avg. Reward Condition",40,"5",3,86,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"383",2,11,8,6,39.3548348521366,0.4,"Rough","Avg. Reward Condition",40,"5",3,75,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"384",2,12,9,6,44.7930308508045,0.4,"Rough","Avg. Reward Condition",40,"5",3,76,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"385",2,13,6,7,47.0402121528256,0.4,"Rough","Avg. Reward Condition",40,"5",3,84,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"386",2,14,6,8,72.494296563532,0.4,"Rough","Avg. Reward Condition",40,"5",3,95,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"387",2,15,7,8,100,0.4,"Rough","Avg. Reward Condition",40,"5",3,96,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"388",2,16,7,8,100,0.4,"Rough","Avg. Reward Condition",40,"5",3,96,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"389",2,17,7,9,92.1104494537164,0.4,"Rough","Avg. Reward Condition",40,"5",3,107,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"390",2,18,8,9,62.9374230938864,0.4,"Rough","Avg. Reward Condition",40,"5",3,108,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"391",2,19,9,3,32.6557513762686,0.4,"Rough","Avg. Reward Condition",40,"5",3,43,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"392",2,20,7,1,45.1385973531357,0.4,"Rough","Avg. Reward Condition",40,"5",3,19,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"393",2,21,7,0,27.7354878985852,0.4,"Rough","Avg. Reward Condition",40,"5",3,8,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"394",2,22,5,0,9.64595698214346,0.4,"Rough","Avg. Reward Condition",40,"5",3,6,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"395",2,23,1,8,25.0569515805629,0.4,"Rough","Avg. Reward Condition",40,"5",3,90,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"396",2,24,5,5,43.9510730907808,0.4,"Rough","Avg. Reward Condition",40,"5",3,61,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"397",2,25,3,2,42.1944020034096,0.49,"Rough","Avg. Reward Condition",40,"5",3,26,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"398",2,26,3,3,43.3385418304866,0.49,"Rough","Avg. Reward Condition",40,"5",3,37,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"399",2,27,2,3,30.603751713123,0.49,"Rough","Avg. Reward Condition",40,"5",3,36,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"400",2,28,2,2,53.1533598477093,0.49,"Rough","Avg. Reward Condition",40,"5",3,25,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"401",2,29,1,2,73.9442731369025,0.49,"Rough","Avg. Reward Condition",40,"5",3,24,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"402",2,30,1,3,44.0291099812152,0.49,"Rough","Avg. Reward Condition",40,"5",3,35,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"403",2,31,0,3,46.9181544218078,0.49,"Rough","Avg. Reward Condition",40,"5",3,34,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"404",2,32,2,7,23.1709699491118,0.49,"Rough","Avg. Reward Condition",40,"5",3,80,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"405",2,33,2,9,31.0318046943567,0.49,"Rough","Avg. Reward Condition",40,"5",3,102,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"406",2,34,7,2,63.8501760294012,0.49,"Rough","Avg. Reward Condition",40,"5",3,30,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"407",2,35,4,3,48.5897341820255,0.49,"Rough","Avg. Reward Condition",40,"5",3,38,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"408",2,36,7,4,51.8737663281412,0.49,"Rough","Avg. Reward Condition",40,"5",3,52,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"409",2,37,10,1,38.6271450157014,0.49,"Rough","Avg. Reward Condition",40,"5",3,22,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"410",2,38,2,0,30.4119730955053,0.49,"Rough","Avg. Reward Condition",40,"5",3,3,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"411",2,39,6,4,44.9938943868475,0.49,"Rough","Avg. Reward Condition",40,"5",3,51,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"412",2,40,3,9,34.2308196007598,0.49,"Rough","Avg. Reward Condition",40,"5",3,103,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"413",2,41,3,10,27.8257568342711,0.49,"Rough","Avg. Reward Condition",40,"5",3,114,13,"Long",0.102283197105586,1.11617871861797,0.651011540095678
"414",2,1,8,4,60.2211526419582,-0.5,"Rough","Avg. Reward Condition",20,"6",8,53,14,"Short",0.0845013666102941,1.04099304669608,0.475949532708096
"415",2,2,8,3,54.3441668023564,-0.06,"Rough","Avg. Reward Condition",20,"6",8,42,14,"Short",0.0845013666102941,1.04099304669608,0.475949532708096
"416",2,3,9,3,83.0323065830004,-0.06,"Rough","Avg. Reward Condition",20,"6",8,43,14,"Short",0.0845013666102941,1.04099304669608,0.475949532708096
"417",2,4,9,2,75.3584348689062,-0.06,"Rough","Avg. Reward Condition",20,"6",8,32,14,"Short",0.0845013666102941,1.04099304669608,0.475949532708096
"418",2,5,9,1,51.1161820645571,0.05,"Rough","Avg. Reward Condition",20,"6",8,21,14,"Short",0.0845013666102941,1.04099304669608,0.475949532708096
"419",2,6,10,1,40.1836169652237,0.05,"Rough","Avg. Reward Condition",20,"6",8,22,14,"Short",0.0845013666102941,1.04099304669608,0.475949532708096
"420",2,7,8,2,46.8578212721829,0.34,"Rough","Avg. Reward Condition",20,"6",8,31,14,"Short",0.0845013666102941,1.04099304669608,0.475949532708096
"421",2,8,6,1,48.2263547700318,0.39,"Rough","Avg. Reward Condition",20,"6",8,18,14,"Short",0.0845013666102941,1.04099304669608,0.475949532708096
"422",2,9,1,10,55.500663546292,0.39,"Rough","Avg. Reward Condition",20,"6",8,112,14,"Short",0.0845013666102941,1.04099304669608,0.475949532708096
"423",2,10,1,8,49.7201616143844,0.42,"Rough","Avg. Reward Condition",20,"6",8,90,14,"Short",0.0845013666102941,1.04099304669608,0.475949532708096
"424",2,11,3,10,63.8923159509584,0.42,"Rough","Avg. Reward Condition",20,"6",8,114,14,"Short",0.0845013666102941,1.04099304669608,0.475949532708096
"425",2,12,4,10,41.3626992316202,0.42,"Rough","Avg. Reward Condition",20,"6",8,115,14,"Short",0.0845013666102941,1.04099304669608,0.475949532708096
"426",2,13,4,9,45.6417969596103,0.42,"Rough","Avg. Reward Condition",20,"6",8,104,14,"Short",0.0845013666102941,1.04099304669608,0.475949532708096
"427",2,14,7,1,50.2177427569694,0.42,"Rough","Avg. Reward Condition",20,"6",8,19,14,"Short",0.0845013666102941,1.04099304669608,0.475949532708096
"428",2,15,5,2,36.8197276741428,0.42,"Rough","Avg. Reward Condition",20,"6",8,28,14,"Short",0.0845013666102941,1.04099304669608,0.475949532708096
"429",2,16,6,7,17.5184001750244,0.42,"Rough","Avg. Reward Condition",20,"6",8,84,14,"Short",0.0845013666102941,1.04099304669608,0.475949532708096
"430",2,17,10,7,59.5768375787062,0.42,"Rough","Avg. Reward Condition",20,"6",8,88,14,"Short",0.0845013666102941,1.04099304669608,0.475949532708096
"431",2,18,10,6,58.4861545371747,0.42,"Rough","Avg. Reward Condition",20,"6",8,77,14,"Short",0.0845013666102941,1.04099304669608,0.475949532708096
"432",2,19,9,6,36.3129176389145,0.42,"Rough","Avg. Reward Condition",20,"6",8,76,14,"Short",0.0845013666102941,1.04099304669608,0.475949532708096
"433",2,20,2,7,48.3499832145675,0.42,"Rough","Avg. Reward Condition",20,"6",8,80,14,"Short",0.0845013666102941,1.04099304669608,0.475949532708096
"434",2,21,1,6,47.1009153774724,0.42,"Rough","Avg. Reward Condition",20,"6",8,68,14,"Short",0.0845013666102941,1.04099304669608,0.475949532708096
"435",2,1,5,0,64.1419179337713,-0.03,"Rough","Avg. Reward Condition",40,"7",13,6,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"436",2,2,4,10,31.3744898461454,-0.03,"Rough","Avg. Reward Condition",40,"7",13,115,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"437",2,3,9,10,60.7749452676807,0.13,"Rough","Avg. Reward Condition",40,"7",13,120,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"438",2,4,10,10,64.51081568663,0.13,"Rough","Avg. Reward Condition",40,"7",13,121,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"439",2,5,8,2,18.8308008643166,0.13,"Rough","Avg. Reward Condition",40,"7",13,31,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"440",2,6,10,2,58.403808913581,0.13,"Rough","Avg. Reward Condition",40,"7",13,33,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"441",2,7,10,0,100,0.13,"Rough","Avg. Reward Condition",40,"7",13,11,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"442",2,8,10,1,84.1387204630061,0.13,"Rough","Avg. Reward Condition",40,"7",13,22,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"443",2,9,10,3,44.4882911977957,0.13,"Rough","Avg. Reward Condition",40,"7",13,44,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"444",2,10,4,5,46.8761367253109,0.19,"Rough","Avg. Reward Condition",40,"7",13,60,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"445",2,11,6,5,40.403960166515,0.19,"Rough","Avg. Reward Condition",40,"7",13,62,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"446",2,12,7,5,38.1427097359156,0.19,"Rough","Avg. Reward Condition",40,"7",13,63,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"447",2,13,7,6,59.1670306987151,0.19,"Rough","Avg. Reward Condition",40,"7",13,74,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"448",2,14,6,6,81.5801840646008,0.2,"Rough","Avg. Reward Condition",40,"7",13,73,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"449",2,15,6,7,61.746746813945,0.2,"Rough","Avg. Reward Condition",40,"7",13,84,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"450",2,16,2,7,35.359724006426,0.2,"Rough","Avg. Reward Condition",40,"7",13,80,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"451",2,17,7,7,65.4024008297737,0.2,"Rough","Avg. Reward Condition",40,"7",13,85,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"452",2,18,8,7,57.7313818278047,0.2,"Rough","Avg. Reward Condition",40,"7",13,86,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"453",2,19,10,6,43.7834189744313,0.2,"Rough","Avg. Reward Condition",40,"7",13,77,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"454",2,20,1,7,39.7333701144124,0.2,"Rough","Avg. Reward Condition",40,"7",13,79,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"455",2,21,1,6,39.9812394486691,0.51,"Rough","Avg. Reward Condition",40,"7",13,68,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"456",2,22,1,5,64.6815173963215,0.51,"Rough","Avg. Reward Condition",40,"7",13,57,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"457",2,23,7,2,13.4842610715727,0.51,"Rough","Avg. Reward Condition",40,"7",13,30,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"458",2,24,5,6,67.8000614723364,0.51,"Rough","Avg. Reward Condition",40,"7",13,72,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"459",2,25,7,8,30.3880367689593,0.51,"Rough","Avg. Reward Condition",40,"7",13,96,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"460",2,26,2,0,45.4901469017811,0.51,"Rough","Avg. Reward Condition",40,"7",13,3,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"461",2,27,2,1,67.2278837680135,0.51,"Rough","Avg. Reward Condition",40,"7",13,14,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"462",2,28,1,1,60.4080576029201,0.51,"Rough","Avg. Reward Condition",40,"7",13,13,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"463",2,29,0,1,47.5057536535345,0.51,"Rough","Avg. Reward Condition",40,"7",13,12,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"464",2,30,0,2,22.53914607483,0.51,"Rough","Avg. Reward Condition",40,"7",13,23,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"465",2,31,8,4,13.6511878031672,0.51,"Rough","Avg. Reward Condition",40,"7",13,53,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"466",2,32,9,9,62.7122285843456,0.51,"Rough","Avg. Reward Condition",40,"7",13,109,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"467",2,33,6,4,11.152859969979,0.51,"Rough","Avg. Reward Condition",40,"7",13,51,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"468",2,34,7,8,30.3880367689593,0.51,"Rough","Avg. Reward Condition",40,"7",13,96,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"469",2,35,6,10,0.313800419129401,0.51,"Rough","Avg. Reward Condition",40,"7",13,117,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"470",2,36,4,8,29.543409633079,0.51,"Rough","Avg. Reward Condition",40,"7",13,93,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"471",2,37,9,1,33.2193816371395,0.51,"Rough","Avg. Reward Condition",40,"7",13,21,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"472",2,38,0,10,14.4853168820776,0.51,"Rough","Avg. Reward Condition",40,"7",13,111,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"473",2,39,0,8,65.1846207072106,0.51,"Rough","Avg. Reward Condition",40,"7",13,89,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"474",2,40,2,6,46.1154151661553,0.51,"Rough","Avg. Reward Condition",40,"7",13,69,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"475",2,41,2,5,73.5182942872348,0.51,"Rough","Avg. Reward Condition",40,"7",13,58,15,"Long",0.091468349084847,0.927728332898347,0.518199125383624
"476",2,1,4,8,60.4776805465143,-0.18,"Rough","Avg. Reward Condition",20,"8",9,93,16,"Short",0.0839114421006207,0.898168395826692,0.425592485981816
"477",2,2,4,1,66.1540959055095,-0.18,"Rough","Avg. Reward Condition",20,"8",9,16,16,"Short",0.0839114421006207,0.898168395826692,0.425592485981816
"478",2,3,4,0,79.9431598436755,0.03,"Rough","Avg. Reward Condition",20,"8",9,5,16,"Short",0.0839114421006207,0.898168395826692,0.425592485981816
"479",2,4,3,0,59.7528798800862,0.03,"Rough","Avg. Reward Condition",20,"8",9,4,16,"Short",0.0839114421006207,0.898168395826692,0.425592485981816
"480",2,5,2,6,36.7603971386675,0.03,"Rough","Avg. Reward Condition",20,"8",9,69,16,"Short",0.0839114421006207,0.898168395826692,0.425592485981816
"481",2,6,6,10,59.0349018269821,0.03,"Rough","Avg. Reward Condition",20,"8",9,117,16,"Short",0.0839114421006207,0.898168395826692,0.425592485981816
"482",2,7,9,5,32.4681463140711,0.03,"Rough","Avg. Reward Condition",20,"8",9,65,16,"Short",0.0839114421006207,0.898168395826692,0.425592485981816
"483",2,8,7,4,7.61116353320149,0.16,"Rough","Avg. Reward Condition",20,"8",9,52,16,"Short",0.0839114421006207,0.898168395826692,0.425592485981816
"484",2,9,3,3,37.5306230011578,0.16,"Rough","Avg. Reward Condition",20,"8",9,37,16,"Short",0.0839114421006207,0.898168395826692,0.425592485981816
"485",2,10,6,7,31.2453009050804,0.16,"Rough","Avg. Reward Condition",20,"8",9,84,16,"Short",0.0839114421006207,0.898168395826692,0.425592485981816
"486",2,11,2,0,46.5810288004854,0.16,"Rough","Avg. Reward Condition",20,"8",9,3,16,"Short",0.0839114421006207,0.898168395826692,0.425592485981816
"487",2,12,5,9,75.2199907218667,0.16,"Rough","Avg. Reward Condition",20,"8",9,105,16,"Short",0.0839114421006207,0.898168395826692,0.425592485981816
"488",2,13,4,9,76.5336766063453,0.16,"Rough","Avg. Reward Condition",20,"8",9,104,16,"Short",0.0839114421006207,0.898168395826692,0.425592485981816
"489",2,14,9,1,31.5526478854245,0.34,"Rough","Avg. Reward Condition",20,"8",9,21,16,"Short",0.0839114421006207,0.898168395826692,0.425592485981816
"490",2,15,9,3,52.5751779693642,0.34,"Rough","Avg. Reward Condition",20,"8",9,43,16,"Short",0.0839114421006207,0.898168395826692,0.425592485981816
"491",2,16,0,10,40.1320586753249,0.34,"Rough","Avg. Reward Condition",20,"8",9,111,16,"Short",0.0839114421006207,0.898168395826692,0.425592485981816
"492",2,17,4,7,31.2245968865116,0.34,"Rough","Avg. Reward Condition",20,"8",9,82,16,"Short",0.0839114421006207,0.898168395826692,0.425592485981816
"493",2,18,3,6,56.4526333659953,0.34,"Rough","Avg. Reward Condition",20,"8",9,70,16,"Short",0.0839114421006207,0.898168395826692,0.425592485981816
