"","id","trial","x","y","z","zmax","scenario","horizon","round","env","delta_x","chosen","overall","Horizon","tau","lambda","kError","beta"
"4241",18,25,3,5,23.65,0.5,"Avg. Reward Condition",40,"1",10,1,59,137,"Long",0.0245738962016172,NA,0.0155064909815817,17.9648468909504
"4242",18,26,1,6,31.08,0.5,"Avg. Reward Condition",40,"1",10,2,68,137,"Long",0.0245738962016172,NA,0.0155064909815817,17.9648468909504
"4243",18,27,9,2,54.05,0.5,"Avg. Reward Condition",40,"1",10,6,32,137,"Long",0.0245738962016172,NA,0.0155064909815817,17.9648468909504
"4244",18,28,2,3,64.19,0.5,"Avg. Reward Condition",40,"1",10,1,36,137,"Long",0.0245738962016172,NA,0.0155064909815817,17.9648468909504
"4245",18,29,5,7,31.76,0.5,"Avg. Reward Condition",40,"1",10,1,83,137,"Long",0.0245738962016172,NA,0.0155064909815817,17.9648468909504
"4246",18,30,8,10,21.62,0.5,"Avg. Reward Condition",40,"1",10,2,119,137,"Long",0.0245738962016172,NA,0.0155064909815817,17.9648468909504
"4247",18,31,10,4,43.92,0.5,"Avg. Reward Condition",40,"1",10,1,55,137,"Long",0.0245738962016172,NA,0.0155064909815817,17.9648468909504
"4248",18,32,6,9,34.46,0.5,"Avg. Reward Condition",40,"1",10,2,106,137,"Long",0.0245738962016172,NA,0.0155064909815817,17.9648468909504
"4249",18,33,8,4,61.49,0.5,"Avg. Reward Condition",40,"1",10,2,53,137,"Long",0.0245738962016172,NA,0.0155064909815817,17.9648468909504
"4250",18,34,1,5,0,0.5,"Avg. Reward Condition",40,"1",10,11,57,137,"Long",0.0245738962016172,NA,0.0155064909815817,17.9648468909504
"4251",18,35,8,2,60.81,0.5,"Avg. Reward Condition",40,"1",10,1,31,137,"Long",0.0245738962016172,NA,0.0155064909815817,17.9648468909504
"4252",18,36,4,1,76.35,0.5,"Avg. Reward Condition",40,"1",10,2,16,137,"Long",0.0245738962016172,NA,0.0155064909815817,17.9648468909504
"4253",18,37,6,1,72.97,0.5,"Avg. Reward Condition",40,"1",10,2,18,137,"Long",0.0245738962016172,NA,0.0155064909815817,17.9648468909504
"4254",18,38,0,9,43.24,0.5,"Avg. Reward Condition",40,"1",10,2,100,137,"Long",0.0245738962016172,NA,0.0155064909815817,17.9648468909504
"4255",18,39,5,7,31.76,0.5,"Avg. Reward Condition",40,"1",10,10,83,137,"Long",0.0245738962016172,NA,0.0155064909815817,17.9648468909504
"4256",18,40,1,0,86.49,0.5,"Avg. Reward Condition",40,"1",10,1,2,137,"Long",0.0245738962016172,NA,0.0155064909815817,17.9648468909504
"4257",18,41,0,4,28.38,0.5,"Avg. Reward Condition",40,"1",10,2,45,137,"Long",0.0245738962016172,NA,0.0155064909815817,17.9648468909504
"4258",18,1,2,3,69.1,0.25,"Avg. Reward Condition",20,"2",14,NA,36,138,"Short",0.0856354480783076,NA,0.314479447929905,45.7128841809081
"4259",18,2,10,6,80.26,0.25,"Avg. Reward Condition",20,"2",14,1,77,138,"Short",0.0856354480783076,NA,0.314479447929905,45.7128841809081
"4260",18,3,6,6,61.8,0.28,"Avg. Reward Condition",20,"2",14,2,73,138,"Short",0.0856354480783076,NA,0.314479447929905,45.7128841809081
"4261",18,4,9,6,52.14,0.49,"Avg. Reward Condition",20,"2",14,1,76,138,"Short",0.0856354480783076,NA,0.314479447929905,45.7128841809081
"4262",18,5,4,0,72.23,0.49,"Avg. Reward Condition",20,"2",14,1,5,138,"Short",0.0856354480783076,NA,0.314479447929905,45.7128841809081
"4263",18,6,7,5,61.41,0.49,"Avg. Reward Condition",20,"2",14,2,63,138,"Short",0.0856354480783076,NA,0.314479447929905,45.7128841809081
"4264",18,7,0,8,62.19,0.49,"Avg. Reward Condition",20,"2",14,4,89,138,"Short",0.0856354480783076,NA,0.314479447929905,45.7128841809081
"4265",18,8,5,10,33.91,0.49,"Avg. Reward Condition",20,"2",14,1,116,138,"Short",0.0856354480783076,NA,0.314479447929905,45.7128841809081
"4266",18,9,9,6,52.14,0.49,"Avg. Reward Condition",20,"2",14,1,76,138,"Short",0.0856354480783076,NA,0.314479447929905,45.7128841809081
"4267",18,10,7,0,54.58,0.49,"Avg. Reward Condition",20,"2",14,5,8,138,"Short",0.0856354480783076,NA,0.314479447929905,45.7128841809081
"4268",18,11,1,4,80.73,0.49,"Avg. Reward Condition",20,"2",14,2,46,138,"Short",0.0856354480783076,NA,0.314479447929905,45.7128841809081
"4269",18,12,0,1,62.34,0.49,"Avg. Reward Condition",20,"2",14,7,12,138,"Short",0.0856354480783076,NA,0.314479447929905,45.7128841809081
"4270",18,13,0,4,50.6,0.49,"Avg. Reward Condition",20,"2",14,1,45,138,"Short",0.0856354480783076,NA,0.314479447929905,45.7128841809081
"4271",18,14,9,5,54.5,0.49,"Avg. Reward Condition",20,"2",14,2,65,138,"Short",0.0856354480783076,NA,0.314479447929905,45.7128841809081
"4272",18,15,5,5,52.38,0.49,"Avg. Reward Condition",20,"2",14,1,61,138,"Short",0.0856354480783076,NA,0.314479447929905,45.7128841809081
"4273",18,16,0,2,34.11,0.49,"Avg. Reward Condition",20,"2",14,1,23,138,"Short",0.0856354480783076,NA,0.314479447929905,45.7128841809081
"4274",18,17,1,9,54.46,0.49,"Avg. Reward Condition",20,"2",14,1,101,138,"Short",0.0856354480783076,NA,0.314479447929905,45.7128841809081
"4275",18,18,2,6,59.87,0.49,"Avg. Reward Condition",20,"2",14,1,69,138,"Short",0.0856354480783076,NA,0.314479447929905,45.7128841809081
"4276",18,19,8,3,71.69,0.49,"Avg. Reward Condition",20,"2",14,1,42,138,"Short",0.0856354480783076,NA,0.314479447929905,45.7128841809081
"4277",18,20,7,6,0,0.49,"Avg. Reward Condition",20,"2",14,5,74,138,"Short",0.0856354480783076,NA,0.314479447929905,45.7128841809081
"4278",18,21,4,3,46.77,0.49,"Avg. Reward Condition",20,"2",14,2,38,138,"Short",0.0856354480783076,NA,0.314479447929905,45.7128841809081
"4279",18,1,7,6,10.37,-0.31,"Avg. Reward Condition",40,"3",4,NA,74,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4280",18,2,0,10,38.41,-0.12,"Avg. Reward Condition",40,"3",4,16,111,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4281",18,3,6,8,37.2,-0.12,"Avg. Reward Condition",40,"3",4,8,95,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4282",18,4,8,5,18.9,-0.05,"Avg. Reward Condition",40,"3",4,14,64,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4283",18,5,1,7,55.49,0.2,"Avg. Reward Condition",40,"3",4,6,79,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4284",18,6,5,3,28.66,0.2,"Avg. Reward Condition",40,"3",4,1,39,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4285",18,7,2,0,57.93,0.2,"Avg. Reward Condition",40,"3",4,2,3,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4286",18,8,5,9,48.78,0.23,"Avg. Reward Condition",40,"3",4,2,105,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4287",18,9,4,10,67.07,0.23,"Avg. Reward Condition",40,"3",4,1,115,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4288",18,10,7,7,32.93,0.23,"Avg. Reward Condition",40,"3",4,1,85,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4289",18,11,4,9,46.95,0.23,"Avg. Reward Condition",40,"3",4,1,104,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4290",18,12,4,9,46.95,0.41,"Avg. Reward Condition",40,"3",4,4,104,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4291",18,13,3,10,74.39,0.41,"Avg. Reward Condition",40,"3",4,1,114,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4292",18,14,2,9,51.83,0.41,"Avg. Reward Condition",40,"3",4,2,102,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4293",18,15,8,10,27.44,0.41,"Avg. Reward Condition",40,"3",4,3,119,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4294",18,16,10,0,20.73,0.41,"Avg. Reward Condition",40,"3",4,3,11,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4295",18,17,2,3,53.05,0.41,"Avg. Reward Condition",40,"3",4,1,36,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4296",18,18,9,2,58.54,0.41,"Avg. Reward Condition",40,"3",4,1,32,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4297",18,19,2,10,50,0.41,"Avg. Reward Condition",40,"3",4,3,113,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4298",18,20,0,3,35.98,0.41,"Avg. Reward Condition",40,"3",4,4,34,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4299",18,21,1,3,45.73,0.41,"Avg. Reward Condition",40,"3",4,3,35,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4300",18,22,5,10,28.66,0.41,"Avg. Reward Condition",40,"3",4,3,116,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4301",18,23,5,5,71.34,0.41,"Avg. Reward Condition",40,"3",4,12,61,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4302",18,24,5,6,23.17,0.41,"Avg. Reward Condition",40,"3",4,3,72,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4303",18,25,3,3,45.12,0.41,"Avg. Reward Condition",40,"3",4,1,37,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4304",18,26,1,2,37.8,0.41,"Avg. Reward Condition",40,"3",4,1,24,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4305",18,27,8,9,31.71,0.41,"Avg. Reward Condition",40,"3",4,3,108,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4306",18,28,5,3,28.66,0.41,"Avg. Reward Condition",40,"3",4,7,39,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4307",18,29,2,3,53.05,0.41,"Avg. Reward Condition",40,"3",4,1,36,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4308",18,30,10,1,25.61,0.41,"Avg. Reward Condition",40,"3",4,2,22,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4309",18,31,3,8,100,0.41,"Avg. Reward Condition",40,"3",4,3,92,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4310",18,32,0,0,50,0.41,"Avg. Reward Condition",40,"3",4,4,1,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4311",18,33,3,4,54.88,0.41,"Avg. Reward Condition",40,"3",4,6,48,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4312",18,34,1,9,21.34,0.41,"Avg. Reward Condition",40,"3",4,2,101,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4313",18,35,2,7,64.02,0.41,"Avg. Reward Condition",40,"3",4,1,80,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4314",18,36,2,6,55.49,0.41,"Avg. Reward Condition",40,"3",4,2,69,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4315",18,37,7,8,34.76,0.41,"Avg. Reward Condition",40,"3",4,2,96,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4316",18,38,7,9,35.98,0.41,"Avg. Reward Condition",40,"3",4,2,107,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4317",18,39,2,0,57.93,0.41,"Avg. Reward Condition",40,"3",4,2,3,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4318",18,40,5,3,28.66,0.41,"Avg. Reward Condition",40,"3",4,1,39,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4319",18,41,3,6,30.49,0.41,"Avg. Reward Condition",40,"3",4,2,70,139,"Long",0.0232346288310148,NA,0.0473370689690559,28.9286153497925
"4320",18,1,9,7,74.37,-0.11,"Avg. Reward Condition",20,"4",2,NA,87,140,"Short",0.0301234363592826,NA,0.111487695646292,0.848230798572161
"4321",18,2,10,7,77.35,-0.04,"Avg. Reward Condition",20,"4",2,11,88,140,"Short",0.0301234363592826,NA,0.111487695646292,0.848230798572161
"4322",18,3,2,0,17.16,0.04,"Avg. Reward Condition",20,"4",2,8,3,140,"Short",0.0301234363592826,NA,0.111487695646292,0.848230798572161
"4323",18,4,6,4,11.44,0.04,"Avg. Reward Condition",20,"4",2,14,51,140,"Short",0.0301234363592826,NA,0.111487695646292,0.848230798572161
"4324",18,5,10,3,62.93,0.15,"Avg. Reward Condition",20,"4",2,8,44,140,"Short",0.0301234363592826,NA,0.111487695646292,0.848230798572161
"4325",18,6,1,8,40.05,0.15,"Avg. Reward Condition",20,"4",2,1,90,140,"Short",0.0301234363592826,NA,0.111487695646292,0.848230798572161
"4326",18,7,9,2,28.6,0.15,"Avg. Reward Condition",20,"4",2,2,32,140,"Short",0.0301234363592826,NA,0.111487695646292,0.848230798572161
"4327",18,8,10,5,60.18,0.28,"Avg. Reward Condition",20,"4",2,2,66,140,"Short",0.0301234363592826,NA,0.111487695646292,0.848230798572161
"4328",18,9,5,1,45.77,0.28,"Avg. Reward Condition",20,"4",2,1,17,140,"Short",0.0301234363592826,NA,0.111487695646292,0.848230798572161
"4329",18,10,7,8,51.49,0.28,"Avg. Reward Condition",20,"4",2,1,96,140,"Short",0.0301234363592826,NA,0.111487695646292,0.848230798572161
"4330",18,11,4,8,65.68,0.28,"Avg. Reward Condition",20,"4",2,2,93,140,"Short",0.0301234363592826,NA,0.111487695646292,0.848230798572161
"4331",18,12,4,10,45.77,0.28,"Avg. Reward Condition",20,"4",2,2,115,140,"Short",0.0301234363592826,NA,0.111487695646292,0.848230798572161
"4332",18,13,5,9,54.92,0.28,"Avg. Reward Condition",20,"4",2,1,105,140,"Short",0.0301234363592826,NA,0.111487695646292,0.848230798572161
"4333",18,14,5,7,62.93,0.28,"Avg. Reward Condition",20,"4",2,2,83,140,"Short",0.0301234363592826,NA,0.111487695646292,0.848230798572161
"4334",18,15,2,1,34.32,0.28,"Avg. Reward Condition",20,"4",2,1,14,140,"Short",0.0301234363592826,NA,0.111487695646292,0.848230798572161
"4335",18,16,1,3,11.44,0.28,"Avg. Reward Condition",20,"4",2,2,35,140,"Short",0.0301234363592826,NA,0.111487695646292,0.848230798572161
"4336",18,17,4,3,57.21,0.31,"Avg. Reward Condition",20,"4",2,1,38,140,"Short",0.0301234363592826,NA,0.111487695646292,0.848230798572161
"4337",18,18,1,2,17.16,0.31,"Avg. Reward Condition",20,"4",2,1,24,140,"Short",0.0301234363592826,NA,0.111487695646292,0.848230798572161
"4338",18,19,4,10,45.77,0.31,"Avg. Reward Condition",20,"4",2,3,115,140,"Short",0.0301234363592826,NA,0.111487695646292,0.848230798572161
"4339",18,20,9,8,74.37,0.31,"Avg. Reward Condition",20,"4",2,4,98,140,"Short",0.0301234363592826,NA,0.111487695646292,0.848230798572161
"4340",18,21,6,9,62.93,0.31,"Avg. Reward Condition",20,"4",2,1,106,140,"Short",0.0301234363592826,NA,0.111487695646292,0.848230798572161
"4341",18,1,2,3,25.2,0.16,"Avg. Reward Condition",40,"5",3,NA,36,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4342",18,2,9,8,64.96,0.16,"Avg. Reward Condition",40,"5",3,1,98,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4343",18,3,10,4,60.24,0.27,"Avg. Reward Condition",40,"5",3,2,55,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4344",18,4,8,6,52.36,0.44,"Avg. Reward Condition",40,"5",3,1,75,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4345",18,5,7,5,55.12,0.44,"Avg. Reward Condition",40,"5",3,1,63,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4346",18,6,8,5,77.95,0.44,"Avg. Reward Condition",40,"5",3,2,64,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4347",18,7,7,0,42.91,0.49,"Avg. Reward Condition",40,"5",3,1,8,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4348",18,8,4,6,49.21,0.49,"Avg. Reward Condition",40,"5",3,1,71,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4349",18,9,7,0,42.91,0.49,"Avg. Reward Condition",40,"5",3,3,8,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4350",18,10,9,2,50,0.49,"Avg. Reward Condition",40,"5",3,1,32,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4351",18,11,1,10,14.17,0.49,"Avg. Reward Condition",40,"5",3,4,112,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4352",18,12,3,8,29.13,0.49,"Avg. Reward Condition",40,"5",3,1,92,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4353",18,13,7,4,67.72,0.49,"Avg. Reward Condition",40,"5",3,2,52,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4354",18,14,0,9,68.9,0.49,"Avg. Reward Condition",40,"5",3,2,100,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4355",18,15,10,6,55.12,0.49,"Avg. Reward Condition",40,"5",3,8,77,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4356",18,16,0,6,39.37,0.49,"Avg. Reward Condition",40,"5",3,7,67,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4357",18,17,5,2,86.61,0.49,"Avg. Reward Condition",40,"5",3,1,28,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4358",18,18,0,6,39.37,0.49,"Avg. Reward Condition",40,"5",3,2,67,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4359",18,19,1,6,40.94,0.49,"Avg. Reward Condition",40,"5",3,2,68,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4360",18,20,0,2,25.2,0.49,"Avg. Reward Condition",40,"5",3,2,23,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4361",18,21,6,0,16.54,0.49,"Avg. Reward Condition",40,"5",3,1,7,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4362",18,22,5,4,56.3,0.49,"Avg. Reward Condition",40,"5",3,3,50,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4363",18,23,0,7,25.98,0.49,"Avg. Reward Condition",40,"5",3,1,78,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4364",18,24,3,0,33.86,0.49,"Avg. Reward Condition",40,"5",3,2,4,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4365",18,25,8,8,53.15,0.49,"Avg. Reward Condition",40,"5",3,2,97,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4366",18,26,8,6,52.36,0.49,"Avg. Reward Condition",40,"5",3,1,75,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4367",18,27,8,0,61.42,0.49,"Avg. Reward Condition",40,"5",3,1,9,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4368",18,28,0,0,13.78,0.49,"Avg. Reward Condition",40,"5",3,2,1,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4369",18,29,5,6,0,0.49,"Avg. Reward Condition",40,"5",3,15,72,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4370",18,30,1,5,68.9,0.49,"Avg. Reward Condition",40,"5",3,6,57,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4371",18,31,2,6,19.69,0.49,"Avg. Reward Condition",40,"5",3,12,69,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4372",18,32,1,8,1.18,0.49,"Avg. Reward Condition",40,"5",3,8,90,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4373",18,33,4,5,31.5,0.49,"Avg. Reward Condition",40,"5",3,1,60,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4374",18,34,3,1,50.39,0.49,"Avg. Reward Condition",40,"5",3,1,15,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4375",18,35,0,6,39.37,0.49,"Avg. Reward Condition",40,"5",3,1,67,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4376",18,36,8,6,52.36,0.49,"Avg. Reward Condition",40,"5",3,1,75,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4377",18,37,3,2,47.24,0.49,"Avg. Reward Condition",40,"5",3,1,26,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4378",18,38,4,7,69.29,0.49,"Avg. Reward Condition",40,"5",3,2,82,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4379",18,39,3,6,43.31,0.49,"Avg. Reward Condition",40,"5",3,2,70,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4380",18,40,5,3,53.15,0.49,"Avg. Reward Condition",40,"5",3,1,39,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4381",18,41,3,2,47.24,0.49,"Avg. Reward Condition",40,"5",3,4,26,141,"Long",0.0974902106529468,NA,0.0122869620020966,7.88266283678688
"4382",18,1,8,2,33.33,-0.05,"Avg. Reward Condition",20,"6",7,NA,31,142,"Short",0.318293652787089,NA,0.188781357694099,83.9472011855973
"4383",18,2,9,0,33.33,0.07,"Avg. Reward Condition",20,"6",7,18,10,142,"Short",0.318293652787089,NA,0.188781357694099,83.9472011855973
"4384",18,3,8,10,33.33,0.27,"Avg. Reward Condition",20,"6",7,9,119,142,"Short",0.318293652787089,NA,0.188781357694099,83.9472011855973
"4385",18,4,2,4,100,0.27,"Avg. Reward Condition",20,"6",7,10,47,142,"Short",0.318293652787089,NA,0.188781357694099,83.9472011855973
"4386",18,5,10,1,72.22,0.29,"Avg. Reward Condition",20,"6",7,11,22,142,"Short",0.318293652787089,NA,0.188781357694099,83.9472011855973
"4387",18,6,9,5,55.56,0.29,"Avg. Reward Condition",20,"6",7,1,65,142,"Short",0.318293652787089,NA,0.188781357694099,83.9472011855973
"4388",18,7,2,1,66.67,0.29,"Avg. Reward Condition",20,"6",7,2,14,142,"Short",0.318293652787089,NA,0.188781357694099,83.9472011855973
"4389",18,8,9,9,50,0.29,"Avg. Reward Condition",20,"6",7,1,109,142,"Short",0.318293652787089,NA,0.188781357694099,83.9472011855973
"4390",18,9,9,5,55.56,0.29,"Avg. Reward Condition",20,"6",7,2,65,142,"Short",0.318293652787089,NA,0.188781357694099,83.9472011855973
"4391",18,10,9,1,55.56,0.29,"Avg. Reward Condition",20,"6",7,1,21,142,"Short",0.318293652787089,NA,0.188781357694099,83.9472011855973
"4392",18,11,7,7,77.78,0.29,"Avg. Reward Condition",20,"6",7,1,85,142,"Short",0.318293652787089,NA,0.188781357694099,83.9472011855973
"4393",18,12,5,8,77.78,0.29,"Avg. Reward Condition",20,"6",7,3,94,142,"Short",0.318293652787089,NA,0.188781357694099,83.9472011855973
"4394",18,13,10,0,66.67,0.29,"Avg. Reward Condition",20,"6",7,1,11,142,"Short",0.318293652787089,NA,0.188781357694099,83.9472011855973
"4395",18,14,2,0,22.22,0.33,"Avg. Reward Condition",20,"6",7,1,3,142,"Short",0.318293652787089,NA,0.188781357694099,83.9472011855973
"4396",18,15,5,1,50,0.34,"Avg. Reward Condition",20,"6",7,1,17,142,"Short",0.318293652787089,NA,0.188781357694099,83.9472011855973
"4397",18,16,9,0,33.33,0.34,"Avg. Reward Condition",20,"6",7,1,10,142,"Short",0.318293652787089,NA,0.188781357694099,83.9472011855973
"4398",18,17,5,5,55.56,0.34,"Avg. Reward Condition",20,"6",7,1,61,142,"Short",0.318293652787089,NA,0.188781357694099,83.9472011855973
"4399",18,18,9,3,16.67,0.34,"Avg. Reward Condition",20,"6",7,1,43,142,"Short",0.318293652787089,NA,0.188781357694099,83.9472011855973
"4400",18,19,10,8,72.22,0.34,"Avg. Reward Condition",20,"6",7,5,99,142,"Short",0.318293652787089,NA,0.188781357694099,83.9472011855973
"4401",18,20,6,9,44.44,0.34,"Avg. Reward Condition",20,"6",7,3,106,142,"Short",0.318293652787089,NA,0.188781357694099,83.9472011855973
"4402",18,21,6,10,88.89,0.34,"Avg. Reward Condition",20,"6",7,1,117,142,"Short",0.318293652787089,NA,0.188781357694099,83.9472011855973
"4403",18,1,2,9,36.95,-0.2,"Avg. Reward Condition",40,"7",1,NA,102,143,"Long",0.975353110561143,NA,0.31331156974496,64.8684320113625
"4404",18,2,8,1,84.73,0.13,"Avg. Reward Condition",40,"7",1,13,20,143,"Long",0.975353110561143,NA,0.31331156974496,64.8684320113625
"4405",18,3,6,2,59.61,0.13,"Avg. Reward Condition",40,"7",1,6,29,143,"Long",0.975353110561143,NA,0.31331156974496,64.8684320113625
"4406",18,4,9,5,35.96,0.13,"Avg. Reward Condition",40,"7",1,12,65,143,"Long",0.975353110561143,NA,0.31331156974496,64.8684320113625
"4407",18,5,5,4,30.05,0.13,"Avg. Reward Condition",40,"7",1,7,50,143,"Long",0.975353110561143,NA,0.31331156974496,64.8684320113625
"4408",18,6,5,8,47.29,0.23,"Avg. Reward Condition",40,"7",1,1,94,143,"Long",0.975353110561143,NA,0.31331156974496,64.8684320113625
"4409",18,7,0,6,32.51,0.23,"Avg. Reward Condition",40,"7",1,3,67,143,"Long",0.975353110561143,NA,0.31331156974496,64.8684320113625
"4410",18,8,2,4,38.92,0.23,"Avg. Reward Condition",40,"7",1,1,47,143,"Long",0.975353110561143,NA,0.31331156974496,64.8684320113625
"4411",18,9,3,8,29.06,0.26,"Avg. Reward Condition",40,"7",1,1,92,143,"Long",0.975353110561143,NA,0.31331156974496,64.8684320113625
"4412",18,10,5,10,55.17,0.26,"Avg. Reward Condition",40,"7",1,1,116,143,"Long",0.975353110561143,NA,0.31331156974496,64.8684320113625
"4413",18,11,7,10,20.2,0.26,"Avg. Reward Condition",40,"7",1,1,118,143,"Long",0.975353110561143,NA,0.31331156974496,64.8684320113625
"4414",18,12,8,4,26.6,0.26,"Avg. Reward Condition",40,"7",1,2,53,143,"Long",0.975353110561143,NA,0.31331156974496,64.8684320113625
"4415",18,13,5,4,30.05,0.26,"Avg. Reward Condition",40,"7",1,1,50,143,"Long",0.975353110561143,NA,0.31331156974496,64.8684320113625
"4416",18,14,5,0,44.33,0.28,"Avg. Reward Condition",40,"7",1,2,6,143,"Long",0.975353110561143,NA,0.31331156974496,64.8684320113625
"4417",18,15,5,6,46.8,0.28,"Avg. Reward Condition",40,"7",1,1,72,143,"Long",0.975353110561143,NA,0.31331156974496,64.8684320113625
"4418",18,16,8,7,55.67,0.28,"Avg. Reward Condition",40,"7",1,2,86,143,"Long",0.975353110561143,NA,0.31331156974496,64.8684320113625
"4419",18,17,10,2,44.33,0.32,"Avg. Reward Condition",40,"7",1,2,33,143,"Long",0.975353110561143,NA,0.31331156974496,64.8684320113625
"4420",18,18,5,2,75.37,0.32,"Avg. Reward Condition",40,"7",1,1,28,143,"Long",0.975353110561143,NA,0.31331156974496,64.8684320113625
